				instead of taking an implicit ‘one-hot’ representation as in the collocation
				extraction (another word-type either is, or is not, connected enough) the vector
				representation typically takes the exact outcome of the PMI calculation as its
				score. This means that even minute differences will play a role in the
				differentiation between different word-types. What we are picking up on here, we
				argue, are the more hidden, less explicit, connections a word-type makes within
				the corpus. It investigates how the particular ways of using a term influence
				further usage and application of a term, despite it being particularly hard for
				a speaker or reader to explicate that such a causally productive connection
				exists.
			We have suggested that PMI scores track relevant semantic properties of a word. In
				addition, that high scores track more salient features, and low scores more
				implicit and subtle features. What argument or evidence is there for this?
				Perhaps the use of a word is part of its meaning but surely what other words it
				appears near in written text is at best an approximation of how the word is
				used. 
			Psychological research shows that PMI is positively correlated with judgment of
				similarity, that is to say if words have higher PMI scores in sample texts then
				test-subjects are more likely to judge them similar .
				In addition, texts with high PMI scores for given word pairs have been shown to 
				make people see the words as more related in meaning . In addition, as McDonald points out, such scores can be correlated with
				other psychological variables such as effect in lexical priming , analogous reasoning  and synonym selection . 
			This shows that whatever properties are tracked by PMI are not mere artifacts of
				the texts studied but have at least some correlation with psychological
				indicators of word meaning. What does not follow from this work is that lower
				PMI scores indicate less salient aspects of the use of a word. That would, by
				its very nature, be hard to extract from straightforward questions to test
				subjects, though it might be studied in other ways. In section 5 we will include
				results from an explorative case study that show that in at least some cases,
				looking at just the high scoring words yields different results from looking at
				all word associations.
				
			Similarity measures
			The above methods describe how we propose to be able to extract an approximation
				of less or more salient aspects of meaning. In the first case, the vector is the
				representation of the less salient aspects of the concept of a word-type in a
				text/corpus, in the latter case, the list of connected terms is the
				representation of the more salient aspects of the concept of a word-type in a
				text/corpus. In the case of the extracted list of collocates, research sometimes
				focusses on the qualitative investigation of this list of words itself (indeed,
				the ability to do so is one of the attractive features of the entire
					approach). Especially for historical analysis of texts, these methods
					are more useful than the often more complicated, fully quantitative and
					hard to interpret tools of natural language processing. The vector
				approach generally does not allow for this and is often coupled together with a
				measure of the similarity between vectors. This allows the researcher, for
				example, to check the stability of terms over time, find synonyms, and discover
				dissimilarity between terms which are expected to hang together. The
					suggestion for the application of these methods can already be found in
					 We introduce a commonly applied 
				similarity measure for vector-representations and argue that there are useful
				options for measuring the similarity of lists of collocates. These measures will
				be used in the case study to extract useful information about our corpus for
				both sorts of meaning-representations.
			 In the case of the vector representation, what we are looking for is actually a
				measure for closeness of coordinates in a
				multi-dimensional space. A number of different options is available, but one
				of the more often used measures is cosine similarity . Intuitively, how similar two
				vectors are is measured by looking at how much they coincide for each of their
				coordinates. A simple measure for this is provided in linear algebra by the
				inner product, or, dot-product. This measure sums the products of each pair of
				coordinates that lie in the same dimension, or:
			
				
					
						
							v
						
						⃗
					
					 
					∙
					 
					
						
							w
						
						⃗
					
					=
					 
					
						∑
						
							i
							=
							1
						
						
							N
						
					
					
						
							
								v
							
							
								1
							
						
						*
						 
						
							
								w
							
							
								1
							
						
						+
						 
						
							
								v
							
							
								2
							
						
						*
						 
						
							
								w
							
							
								2
							
						
						+
						 
						.
						.
						 
						+
						 
						
							
								v
							
							
								N
							
						
						*
						 
						
							
								w
							
							
								N
							
						
					
				
			
			Partly, this measure does what we want; the more (high) values shared between two
				vectors in similar dimensions, the higher the similarity of the two vectors will
				be. However, what is counter-intuitive is that longer vectors (vectors with
				higher values in many dimensions) will generally be
				scored higher than shorter vectors will be. However, it is not the case that
				just because a word-type has more strong connections with other word-types
				(higher PMI-scores) it should be deemed to be expected to be more similar to
				other word-types in general. This problem can be amended simply by normalizing
				the lengths of the two vectors; in this way, we only measure the similarity in
				distribution of values across the different dimensions of the two vectors, while
				negating the influence of their absolute lengths. We get for our similarity
				measure:
			
				
					
						
							
								
									v
								
								⃗
							
							 
							∙
							 
							
								
									w
								
								⃗
							
							 
						
						
							
								
									
										
										v
										
										⃗
									
								
							
							*
							|
							
								
									w
								
								⃗
							
							|
						
					
				
			
			Linear algebra shows that this formula captures the same thing as taking the
				cosine of the angle between the two vectors v and w, hence the measure’s name cosine
					similarity. Higher values are attained when the distribution of values
				between two vectors amongst all the possible dimensions is similar – or, when
				the angle between the two vectors is close to zero (in addition, for orthogonal
				vectors, we get a similarity of 0, and for opposite vectors, a value of -1).
				This allows our measure to provide values between -1 and 1.
			 In the case of the lists of terms, how to model similarity is less researched
				because lists of terms do not easily translate into a question about vectors in
				space. Intuitively, however, what we want to measure is the amount of overlap
				two terms exhibit in their lists of collocates. The greater the overlap, the
				larger the amount of saliently connected terms two words share. What is
				dangerous however is that we do not want that word-types that have a larger
				number of strongly connected terms be more similar in general to other words
				(which would happen if we would take ‘a large overlap’ to be signified by a
				large number of overlapping terms). This needs to be normalized. One of the
				measures used for these purposes is the Jaccard index, which scores the overlap
				between the neighborhood of two nodes in a network in the following way:
			
				
					
						
							|
							A
							∩
							B
							|
						
						
							|
							A
							∪
							B
							|
						
					
					 
				
			
			The intersection provides the overlap and the union provides the sense of the
				‘total’ size of the neighborhoods; sharing a large amount of terms provides a
				higher score the smaller the total sample size of potentially shared terms
				becomes.
			This measure is straightforward in the special case that the neighborhoods have
				the same cardinality. The sets {E, F, G, H} and {G, H, I, J} will have a Jaccard
				index of 1/3; the intersection contains two elements (G and H), whereas the
				union contains six elements (E, F, G, H, I, J). In the case of the same
				cardinality, we also have the nice property that complete overlap will provide a
				score of 1. This breaks down in the case of dissimilar cardinalities. Take the
				Jaccard Index over {E, F} and {E, F, G, H}. This will turn out to be a half (two
				shared elements and four total elements). This means that the scores will be
				influenced by the lengths of the lists of collocates. However, this on its own
				is not a bad thing, as the length of the list tells us something about how much
				salient connections there are for the word within the corpus. If two terms
				significantly differ in this respect, it is reasonable to take this along in the
				calculations. What we do want to avoid (and what the Jaccard Index avoids) is
				that words with larger or smaller lists of terms get scored more or less highly
				on their similarity scores in general. This is not the case, since the length of
				the list only comes into play relatively to the length of the
					list of another word-type with which the similarity is measured.
				Word-types with the same, or a similar, neighborhood size will have a
				higher potential score, but this does not translate into a preference for either
				larger or smaller neighborhoods to influence the scoring on its own. In
				addition, the Jaccard index is commutative. It will always tell us that a first
				word is as similar to a second word as the second to the first. This maintains
				the intuitive symmetry of the similarity relation.
				
			Intermezzo: a comparison with word embeddings
			As a brief intermezzo we will discuss why our mode of interpretation, which
				focuses on the salience of individual scores in the PMI-based semantic vector,
				would be much harder for word embedding based methods like word2vec  and BERT . Such methods have been used in many
				semantic and linguistic contexts, including recently the tracing of semantic
				change in historical corpora , . In fact, for many tasks like tracking synonymy and homonymy
				word-embeddings are superior to the sparse vector approaches that have been
				interpreted above.
			Word embeddings can make use of different architectures, but let us look at the
				continuous bag-of-words model. Making use of a neural net, an algorithm attempts
				to invent word vectors that are maximally useful in the task of predicting, on
				the basis of a collection of words surrounding a word’s position (the
				bag-of-words), what word will occur in the middle of these words. By altering
				the values (weights) of a word’s entries into its vector so as to be maximally
				effective at this task, a vector representation of the word is learned. As the
				algorithm learns, it doesn’t find the eventual weights, or scores, of words
				along a number of axes, it defines its own, maximally informative, axes. That is
				to say, in using a method like word2vec, not only are the scores that should
				define a word-vector extracted, but also the best conceptual frame of
				representing the word-vectors is constructed. However, due to the difficulty in
				interpreting what a particular axis stands for, it also becomes difficult to
				interpret individual scores along this axis as is done above (entries being
				interpreted for example, as more or less salient connection between word-types). 
			Consider the vector describing word type ‘The’ in table 1. This vector has 12
				values, each representing the number of times the word ‘the’ co-occurred with
				the 12 other word types. Each of the vectors can be retraced to interpretable
				quantities through its elements which are interpretable quantities. By contrast
				a comparable word2vec vector would contain entries that represent variables
				invented by the algorithm. This does not allow for the word-type-pair-based
				analysis we propose. 
			 To put it a bit more technically, word embeddings use various techniques to
				represent semantic properties in lowdimensional spaces. This reduction in the
				amount of dimensions has computational advantages, but the downside from an
				interpretative point of view is that it is less clear what the elements of
				vectors represent (in any case, there is no reasons to expect them to represent
				word-type-pair relations). Our methods also allow us to define a vector-space
				and norms on it (see the section on similarity measures) which has far more
				dimensions, but the directions, vectors, and individual entries can be much more
				readily interpreted because this space was invented by and for people. 
			It might be possible, instead of trying to interpret the individual steps of the
				algorithm produced by a teaching algorithm, to instead interpret what word
				embedding methods are good at, or what using certain training data teaches
				them As an example see , but that is beyond
				the scope of this paper.
				
			Stability: Introducing salience differentiated stability scores
			Having discussed two ways to model words, vector-representations and
				collocate-representation, which respectively model the less and the more salient
				aspects of its meaning, we now move to the concept of the stability of a
				word-type within a corpus of individual texts, which is the final ingredient
				required for our proposed application of combining differently measuring the
				more and less salient aspects of meaning. 
			For each of the works in a given corpus we can generate both vector and
				collocation representations of a set of different word-types that are relevant
				to the corpus. Using the similarity measures we have discussed above, we are
				able to compare each of these models to one another. In particular, we compare
				the models of the same word in different works. For instance, the usage of the
				term ‘cause’ in one work of the corpus can then be compared on the level of
				similarity (for both facets) with the usage of ‘cause’ in another work. For our
